"site","station","transect","session","date","trap_type","culex","aedes","wyeomyia"
"CJR",900,200,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",100,400,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",300,400,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",500,400,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",700,400,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",900,400,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",100,600,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",200,600,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",500,600,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",600,600,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",900,600,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",100,800,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",300,800,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",400,800,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",500,800,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",700,800,"CJR 04","1/17/2003","gravid",0,0,0
"CJR",200,0,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",400,0,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",600,0,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",700,0,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",800,0,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",300,200,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",400,200,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",500,200,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",600,200,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",900,200,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",100,400,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",300,400,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",400,400,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",500,400,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",600,400,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",200,600,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",300,600,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",400,600,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",600,600,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",800,600,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",100,800,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",500,800,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",600,800,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",800,800,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",900,800,"CJR 05","2/11/2003","gravid",0,0,0
"CJR",200,0,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",400,0,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",600,0,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",700,0,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",800,0,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",300,200,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",400,200,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",500,200,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",600,200,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",900,200,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",100,400,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",300,400,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",400,400,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",500,400,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",600,400,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",300,600,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",400,600,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",500,600,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",600,600,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",900,600,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",200,800,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",400,800,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",600,800,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",700,800,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",800,800,"CJR 05","2/12/2003","gravid",0,0,0
"CJR",200,0,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",400,0,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",600,0,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",700,0,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",800,0,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",300,200,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",400,200,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",500,200,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",600,200,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",900,200,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",100,400,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",300,400,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",400,400,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",500,400,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",600,400,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",200,600,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",300,600,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",400,600,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",600,600,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",800,600,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",100,800,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",500,800,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",600,800,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",800,800,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",900,800,"CJR 05","2/13/2003","gravid",0,0,0
"CJR",200,0,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",400,0,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",600,0,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",700,0,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",800,0,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",300,200,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",400,200,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",500,200,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",600,200,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",900,200,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",100,400,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",300,400,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",400,400,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",500,400,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",600,400,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",200,600,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",300,600,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",400,600,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",600,600,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",800,600,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",100,800,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",500,800,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",600,800,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",800,800,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",900,800,"CJR 05","2/14/2003","gravid",0,0,0
"CJR",300,0,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",500,0,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",600,0,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",700,0,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",900,0,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",100,200,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",200,200,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",500,200,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",600,200,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",900,200,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",100,400,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",200,400,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",300,400,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",700,400,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",900,400,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",100,600,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",200,600,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",300,600,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",500,600,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",600,600,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",200,800,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",300,800,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",700,800,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",800,800,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",900,800,"CJR 06","3/11/2003","gravid",0,0,0
"CJR",300,0,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",500,0,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",600,0,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",700,0,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",900,0,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",100,200,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",200,200,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",500,200,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",600,200,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",900,200,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",100,400,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",200,400,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",300,400,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",700,400,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",900,400,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",100,600,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",200,600,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",300,600,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",500,600,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",600,600,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",200,800,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",300,800,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",700,800,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",800,800,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",900,800,"CJR 06","3/12/2003","gravid",0,0,0
"CJR",300,0,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",500,0,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",600,0,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",700,0,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",900,0,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",100,200,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",200,200,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",500,200,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",600,200,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",900,200,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",100,400,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",200,400,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",300,400,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",700,400,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",900,400,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",100,600,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",200,600,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",300,600,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",500,600,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",600,600,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",200,800,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",300,800,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",700,800,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",800,800,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",900,800,"CJR 06","3/13/2003","gravid",0,0,0
"CJR",300,0,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",500,0,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",600,0,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",700,0,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",900,0,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",100,200,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",200,200,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",500,200,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",600,200,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",900,200,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",100,400,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",200,400,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",300,400,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",700,400,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",900,400,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",100,600,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",200,600,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",300,600,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",500,600,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",600,600,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",200,800,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",300,800,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",700,800,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",800,800,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",900,800,"CJR 06","3/14/2003","gravid",0,0,0
"CJR",200,0,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",500,0,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",700,0,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",800,0,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",900,0,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",300,200,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",400,200,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",500,200,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",600,200,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",900,200,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",200,400,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",600,400,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",800,400,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",900,400,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",200,600,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",400,600,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",500,600,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",700,600,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",100,800,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",200,800,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",300,800,"CJR 07","4/8/2003","gravid",1,0,0
"CJR",800,800,"CJR 07","4/8/2003","gravid",0,0,0
"CJR",200,0,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",500,0,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",700,0,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",800,0,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",900,0,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",300,200,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",400,200,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",500,200,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",600,200,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",300,400,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",500,400,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",600,400,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",800,400,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",900,400,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",200,600,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",400,600,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",500,600,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",700,600,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",900,600,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",100,800,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",200,800,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",300,800,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",500,800,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",800,800,"CJR 07","4/9/2003","gravid",0,0,0
"CJR",200,0,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",500,0,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",700,0,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",800,0,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",900,0,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",300,200,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",400,200,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",600,200,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",900,200,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",600,400,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",700,400,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",800,400,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",900,400,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",200,600,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",400,600,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",500,600,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",700,600,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",900,600,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",100,800,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",200,800,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",300,800,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",500,800,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",800,800,"CJR 07","4/10/2003","gravid",0,0,0
"CJR",200,0,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",500,0,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",700,0,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",800,0,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",900,0,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",300,200,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",400,200,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",500,200,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",600,200,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",900,200,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",200,400,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",500,400,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",600,400,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",700,400,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",900,400,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",200,600,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",400,600,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",500,600,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",700,600,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",900,600,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",100,800,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",200,800,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",300,800,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",500,800,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",800,800,"CJR 07","4/11/2003","gravid",0,0,0
"CJR",100,0,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",500,0,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",600,0,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",700,0,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",800,0,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",100,200,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",200,200,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",500,200,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",600,200,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",800,200,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",300,400,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",400,400,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",600,400,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",700,400,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",800,400,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",200,600,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",300,600,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",700,600,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",800,600,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",900,600,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",100,800,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",200,800,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",500,800,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",700,800,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",800,800,"CJR 08","5/6/2003","gravid",0,0,0
"CJR",100,0,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",500,0,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",600,0,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",700,0,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",800,0,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",100,200,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",200,200,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",500,200,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",600,200,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",800,200,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",300,400,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",400,400,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",600,400,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",700,400,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",800,400,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",200,600,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",300,600,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",700,600,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",800,600,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",900,600,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",100,800,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",200,800,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",500,800,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",700,800,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",800,800,"CJR 08","5/7/2003","gravid",0,0,0
"CJR",100,0,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",500,0,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",600,0,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",700,0,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",800,0,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",100,200,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",200,200,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",500,200,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",600,200,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",800,200,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",300,400,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",400,400,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",600,400,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",700,400,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",800,400,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",200,600,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",300,600,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",700,600,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",800,600,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",900,600,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",100,800,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",200,800,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",500,800,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",700,800,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",800,800,"CJR 08","5/8/2003","gravid",0,0,0
"CJR",100,0,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",500,0,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",600,0,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",700,0,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",800,0,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",100,200,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",200,200,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",500,200,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",600,200,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",800,200,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",300,400,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",400,400,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",600,400,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",700,400,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",800,400,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",200,600,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",300,600,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",700,600,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",800,600,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",900,600,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",100,800,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",200,800,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",500,800,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",700,800,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",800,800,"CJR 08","5/9/2003","gravid",0,0,0
"CJR",100,0,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",200,0,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",300,0,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",500,0,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",900,0,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",200,200,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",300,200,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",400,200,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",500,200,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",600,200,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",300,400,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",500,400,"CJR 09","6/30/2003","gravid",0,0,0
"CJR",700,400,"CJR 09","6/30/2003","gravid",0,0,0
